transaction_id,transaction_date,transaction_time,transaction_qty,store_id,product_id
9984,2023-01-18,10:14:19,1,3,56
9989,2023-01-18,10:20:38,1,8,48
9990,2023-01-18,10:21:54,1,8,60
10034,2023-01-18,10:51:15,1,3,8
10048,2023-01-18,10:58:49,2,5,57
10093,2023-01-18,12:52:41,1,5,38
10101,2023-01-18,13:07:01,1,3,52
10103,2023-01-18,13:07:37,2,8,35
10106,2023-01-18,13:13:12,1,8,39
10129,2023-01-18,14:10:58,1,5,76
10133,2023-01-18,14:15:22,2,5,22
10154,2023-01-18,15:12:18,2,5,34
10215,2023-01-18,17:09:00,1,8,23
10216,2023-01-18,17:09:21,2,3,32
10260,2023-01-18,19:42:29,1,3,28
10268,2023-01-19,6:12:23,2,5,39
10272,2023-01-19,6:31:11,1,8,43
10274,2023-01-19,6:31:29,2,5,30
10292,2023-01-19,6:49:17,1,5,65
10304,2023-01-19,6:55:49,1,5,65
10324,2023-01-19,7:07:12,1,3,27
10339,2023-01-19,7:22:05,1,3,56
10369,2023-01-19,7:40:54,1,3,65
10418,2023-01-19,8:13:30,2,3,37
10433,2023-01-19,8:21:37,1,5,39
10449,2023-01-19,8:31:24,1,8,78
10456,2023-01-19,8:40:42,2,8,54
10486,2023-01-19,9:07:16,1,8,39
10499,2023-01-19,9:17:40,1,3,11
10512,2023-01-19,9:23:04,1,8,74
10534,2023-01-19,9:39:03,2,3,33
10537,2023-01-19,9:46:39,1,8,31
10553,2023-01-19,9:59:35,2,3,31
10558,2023-01-19,10:03:23,1,8,48
10565,2023-01-19,10:08:24,1,3,70
10579,2023-01-19,10:19:23,1,3,61
10585,2023-01-19,10:23:32,1,8,42
10586,2023-01-19,10:23:46,1,3,31
10589,2023-01-19,10:24:23,1,8,9
10593,2023-01-19,10:27:17,1,3,84
10620,2023-01-19,10:39:43,1,8,24
10641,2023-01-19,10:53:38,1,3,25
10648,2023-01-19,10:59:44,2,8,44
10654,2023-01-19,11:06:53,2,8,39
10663,2023-01-19,11:22:37,1,8,74
10675,2023-01-19,11:37:02,1,5,29
10676,2023-01-19,11:37:02,1,5,71
10689,2023-01-19,12:17:17,2,5,24
10709,2023-01-19,12:48:09,1,5,52
10731,2023-01-19,13:53:10,1,8,87
10740,2023-01-19,14:14:42,2,5,63
10778,2023-01-19,15:36:12,1,8,54
10793,2023-01-19,16:16:25,2,8,24
10813,2023-01-19,16:59:40,2,3,57
10837,2023-01-19,17:57:14,1,3,57
10843,2023-01-19,18:09:43,1,3,75
10853,2023-01-19,18:30:37,1,3,51
10857,2023-01-19,18:44:19,1,8,56
10881,2023-01-20,7:00:15,1,5,32
10883,2023-01-20,7:05:29,2,5,28
10890,2023-01-20,7:20:46,2,5,56
10981,2023-01-20,8:30:43,1,8,56
10992,2023-01-20,8:37:11,2,8,63
11011,2023-01-20,8:45:39,1,8,76
11020,2023-01-20,8:50:03,2,8,33
11030,2023-01-20,8:55:45,1,3,74
11054,2023-01-20,9:04:46,1,3,38
11074,2023-01-20,9:10:55,1,8,35
11075,2023-01-20,9:11:29,1,3,52
11077,2023-01-20,9:14:56,1,5,61
11130,2023-01-20,9:57:19,1,8,29
11132,2023-01-20,9:58:45,1,3,43
11135,2023-01-20,10:01:40,2,5,84
11173,2023-01-20,10:26:18,2,8,40
11180,2023-01-20,10:30:31,1,3,23
11224,2023-01-20,11:29:09,1,3,22
11237,2023-01-20,11:56:32,2,5,26
11258,2023-01-20,13:05:05,1,5,72
11290,2023-01-20,14:40:35,1,3,22
11306,2023-01-20,15:04:40,1,8,25
11317,2023-01-20,15:38:04,1,5,40
11322,2023-01-20,15:45:36,1,8,26
11334,2023-01-20,15:58:25,1,5,75
11337,2023-01-20,16:04:37,1,5,79
11348,2023-01-20,16:34:01,2,8,51
11350,2023-01-20,16:35:25,1,3,51
11365,2023-01-20,16:53:41,1,3,9
11373,2023-01-20,16:58:53,1,3,28
11376,2023-01-20,17:06:57,1,5,46
11383,2023-01-20,17:38:10,1,3,50
11384,2023-01-20,17:38:10,1,3,76
11412,2023-01-20,18:41:42,1,3,54
11420,2023-01-20,19:04:02,2,8,34
11432,2023-01-20,19:27:22,1,3,44
11443,2023-01-20,19:45:49,1,8,39
11446,2023-01-20,19:54:06,1,3,36
11447,2023-01-20,19:54:21,2,8,22
11455,2023-01-20,20:53:19,1,8,45
11456,2023-01-20,20:54:59,2,8,52
11460,2023-01-21,7:06:39,2,5,37
11465,2023-01-21,7:08:18,1,5,72
11472,2023-01-21,7:14:48,1,5,34
11481,2023-01-21,7:38:31,2,5,87
11516,2023-01-21,8:12:56,2,3,50
11522,2023-01-21,8:15:13,1,8,79
11524,2023-01-21,8:16:02,2,8,46
11536,2023-01-21,8:19:25,1,8,52
11572,2023-01-21,8:33:13,2,3,42
11579,2023-01-21,8:35:20,1,3,31
11584,2023-01-21,8:35:56,1,8,22
11599,2023-01-21,8:52:46,2,3,60
11665,2023-01-21,9:25:47,1,3,29
11706,2023-01-21,9:46:39,1,8,49
11720,2023-01-21,9:51:59,1,8,23
11722,2023-01-21,9:52:46,1,8,51
11736,2023-01-21,10:00:31,1,8,71
11758,2023-01-21,10:11:11,1,8,76
11761,2023-01-21,10:11:40,1,3,35
11781,2023-01-21,10:24:08,1,8,36
11788,2023-01-21,10:25:37,2,3,61
11819,2023-01-21,10:45:35,2,5,27
11840,2023-01-21,10:57:52,2,8,84
11841,2023-01-21,10:58:12,3,5,59
11843,2023-01-21,11:02:38,2,3,32
11849,2023-01-21,11:26:39,1,3,69
11851,2023-01-21,11:37:52,1,5,26
11861,2023-01-21,12:03:36,1,8,29
11862,2023-01-21,12:06:36,1,3,42
11899,2023-01-21,13:22:36,1,8,71
11927,2023-01-21,14:27:50,2,5,23
11928,2023-01-21,14:32:19,1,5,33
11929,2023-01-21,14:32:19,1,5,71
11956,2023-01-21,15:40:56,1,5,70
11959,2023-01-21,15:45:44,1,3,83
11991,2023-01-21,17:09:48,2,3,57
11994,2023-01-21,17:13:42,1,3,72
12011,2023-01-21,18:18:10,2,8,26
12029,2023-01-21,19:02:05,1,3,43
12039,2023-01-21,19:29:33,2,8,45
12056,2023-01-22,6:01:09,2,5,40
12068,2023-01-22,6:31:58,1,5,63
12074,2023-01-22,6:41:18,1,8,27
12100,2023-01-22,7:10:19,2,3,53
12103,2023-01-22,7:12:44,2,3,47
12115,2023-01-22,7:29:21,1,5,15
12138,2023-01-22,8:04:06,1,5,47
12148,2023-01-22,8:15:39,1,5,24
12149,2023-01-22,8:18:53,1,8,41
12176,2023-01-22,8:52:24,1,8,74
12187,2023-01-22,9:02:48,2,5,33
12205,2023-01-22,9:24:16,2,5,64
12238,2023-01-22,10:04:09,1,3,25
12256,2023-01-22,10:29:15,2,8,33
12258,2023-01-22,10:29:54,1,3,79
12260,2023-01-22,10:33:04,1,3,24
12262,2023-01-22,10:35:00,2,5,45
12263,2023-01-22,10:38:42,1,8,31
12273,2023-01-22,10:50:43,1,5,71
12302,2023-01-22,11:31:59,1,5,38
12307,2023-01-22,11:40:02,2,3,41
12340,2023-01-22,12:29:35,1,3,30
12351,2023-01-22,12:45:16,1,5,84
12379,2023-01-22,13:41:11,1,5,77
12393,2023-01-22,14:09:01,1,8,51
12432,2023-01-22,15:58:36,3,5,29
12434,2023-01-22,15:58:42,2,3,29
12453,2023-01-22,16:34:35,1,3,33
12458,2023-01-22,16:44:19,1,3,71
12480,2023-01-22,17:17:53,1,3,49
12488,2023-01-22,17:24:22,1,3,43
12508,2023-01-22,18:00:42,1,8,50
12530,2023-01-22,19:04:57,1,8,35
12533,2023-01-22,19:09:40,1,8,39
12539,2023-01-22,19:26:18,1,8,13
12578,2023-01-23,7:20:15,2,8,22
12592,2023-01-23,7:29:02,1,8,29
12598,2023-01-23,7:36:24,1,3,75
12643,2023-01-23,8:18:32,2,3,52
12645,2023-01-23,8:20:29,1,8,44
12656,2023-01-23,8:29:04,3,5,37
12670,2023-01-23,8:45:17,2,8,87
12674,2023-01-23,8:50:43,1,8,30
12694,2023-01-23,9:08:40,2,5,23
12754,2023-01-23,9:56:26,1,8,27
12763,2023-01-23,10:04:48,1,8,40
12784,2023-01-23,10:21:16,2,5,34
12787,2023-01-23,10:26:59,1,5,24
12789,2023-01-23,10:27:31,1,5,33
12805,2023-01-23,10:49:59,1,8,41
12812,2023-01-23,10:58:50,2,8,31
12822,2023-01-23,11:06:53,1,5,23
12826,2023-01-23,11:10:37,1,3,78
12857,2023-01-23,11:46:22,2,5,52
12880,2023-01-23,12:29:44,2,5,50
12907,2023-01-23,13:28:52,1,3,49
12945,2023-01-23,14:27:06,1,5,26
12947,2023-01-23,14:33:05,1,5,50
12951,2023-01-23,14:36:22,1,3,43
12953,2023-01-23,14:36:57,1,8,78
12960,2023-01-23,14:46:06,2,8,33
12983,2023-01-23,15:34:05,3,5,38
13009,2023-01-23,16:21:25,2,8,50
13021,2023-01-23,16:37:09,1,3,78
13053,2023-01-23,17:31:11,2,3,60
13071,2023-01-23,17:52:12,1,5,72
13096,2023-01-23,18:21:45,2,5,47
13118,2023-01-23,19:11:58,1,3,43
13129,2023-01-23,19:50:13,1,8,51
13136,2023-01-24,6:00:20,1,5,25
13143,2023-01-24,6:22:48,1,5,79
13150,2023-01-24,6:32:48,2,5,58
13158,2023-01-24,6:51:23,1,8,37
13160,2023-01-24,6:53:39,1,8,47
13168,2023-01-24,6:59:36,2,8,29
13170,2023-01-24,7:01:20,2,8,60
13199,2023-01-24,7:26:29,1,8,54
13215,2023-01-24,7:41:22,1,3,52
13240,2023-01-24,8:10:36,1,5,71
13273,2023-01-24,8:46:34,1,5,47
13289,2023-01-24,9:00:02,1,3,58
13305,2023-01-24,9:12:29,1,8,41
13308,2023-01-24,9:15:31,1,3,79
13319,2023-01-24,9:31:48,1,5,71
13329,2023-01-24,9:39:04,1,8,87
13406,2023-01-24,10:50:46,1,5,63
13411,2023-01-24,10:51:20,1,5,12
13417,2023-01-24,10:57:34,2,3,35
13426,2023-01-24,11:11:03,2,3,40
13440,2023-01-24,11:27:44,1,3,70
13441,2023-01-24,11:29:20,1,3,29
13501,2023-01-24,13:06:32,2,8,32
13502,2023-01-24,13:08:13,2,5,55
13503,2023-01-24,13:09:16,3,5,87
13517,2023-01-24,13:22:21,2,3,47
13534,2023-01-24,14:00:09,2,5,87
13539,2023-01-24,14:04:49,1,3,44
13572,2023-01-24,14:56:41,2,3,39
13588,2023-01-24,15:17:08,1,5,35
13598,2023-01-24,15:26:41,2,3,54
13599,2023-01-24,15:27:11,2,3,33
13627,2023-01-24,16:15:58,1,8,30
13636,2023-01-24,16:42:26,2,8,58
13639,2023-01-24,16:44:31,1,3,60
13642,2023-01-24,16:46:26,2,5,56
13653,2023-01-24,16:56:30,1,3,77
13658,2023-01-24,17:09:31,2,8,47
13659,2023-01-24,17:10:23,1,3,34
13668,2023-01-24,17:35:54,1,3,74
13679,2023-01-24,17:55:09,1,3,43
13687,2023-01-24,18:03:14,3,5,29
13732,2023-01-25,6:32:05,3,5,50
13771,2023-01-25,7:17:54,1,8,45
13781,2023-01-25,7:30:57,3,5,34
13784,2023-01-25,7:33:37,1,5,45
13815,2023-01-25,7:56:36,2,8,64
13829,2023-01-25,8:14:12,1,8,64
13843,2023-01-25,8:32:28,1,5,52
13879,2023-01-25,8:56:24,2,8,46
13890,2023-01-25,9:11:27,2,8,53
13922,2023-01-25,9:38:20,1,3,52
13930,2023-01-25,9:40:59,1,8,33
13937,2023-01-25,9:48:24,2,8,31
13947,2023-01-25,10:01:10,2,8,47
13963,2023-01-25,10:17:02,2,3,37
13970,2023-01-25,10:25:01,2,8,23
13973,2023-01-25,10:31:51,2,3,37
13982,2023-01-25,10:40:45,1,3,61
13986,2023-01-25,10:44:02,1,8,31
13989,2023-01-25,10:49:17,2,8,61
13991,2023-01-25,10:55:41,1,3,54
13998,2023-01-25,10:59:07,2,8,56
14032,2023-01-25,11:41:37,1,3,60
14038,2023-01-25,11:52:49,3,5,27
14039,2023-01-25,11:52:49,1,5,71
14041,2023-01-25,11:58:42,2,3,24
14051,2023-01-25,12:11:39,2,8,57
14058,2023-01-25,12:24:17,3,5,49
14073,2023-01-25,12:47:55,1,5,71
14077,2023-01-25,12:50:48,2,5,84
14081,2023-01-25,12:54:41,1,8,58
14091,2023-01-25,13:11:32,2,3,53
14096,2023-01-25,13:17:29,1,3,50
14100,2023-01-25,13:23:22,2,3,60
14101,2023-01-25,13:25:42,1,5,42
14111,2023-01-25,13:40:30,2,8,31
14114,2023-01-25,13:45:11,2,8,39
14130,2023-01-25,14:07:58,2,8,46
14131,2023-01-25,14:10:52,2,3,53
14146,2023-01-25,14:21:56,2,3,23
14152,2023-01-25,14:37:06,1,5,22
14162,2023-01-25,15:09:44,1,5,78
14163,2023-01-25,15:09:53,1,3,42
14171,2023-01-25,15:22:59,1,3,71
14180,2023-01-25,15:41:36,1,3,28
14208,2023-01-25,16:29:28,3,5,51
14215,2023-01-25,16:40:20,1,8,76
14230,2023-01-25,16:59:48,1,8,35
14240,2023-01-25,17:11:50,1,3,60
14259,2023-01-25,17:43:56,2,8,32
14294,2023-01-25,19:34:44,1,8,25
14307,2023-01-26,6:01:46,1,5,53
14326,2023-01-26,6:45:19,1,5,73
14327,2023-01-26,6:45:19,1,8,34
14339,2023-01-26,6:56:45,1,8,74
14341,2023-01-26,6:58:40,2,5,63
14344,2023-01-26,7:01:24,2,3,29
14396,2023-01-26,7:48:44,2,5,59
14410,2023-01-26,7:57:46,2,8,32
14441,2023-01-26,8:24:58,2,3,50
14449,2023-01-26,8:39:36,1,8,49
14475,2023-01-26,8:58:24,1,5,37
14485,2023-01-26,9:03:29,1,5,44
14486,2023-01-26,9:03:29,1,5,75
14501,2023-01-26,9:11:25,2,8,56
14502,2023-01-26,9:12:14,1,5,40
14531,2023-01-26,9:44:35,1,3,25
14561,2023-01-26,10:21:22,1,5,78
14569,2023-01-26,10:31:20,1,8,73
14574,2023-01-26,10:34:28,1,3,36
14595,2023-01-26,10:59:32,1,5,79
14619,2023-01-26,11:33:51,1,5,83
14627,2023-01-26,11:48:24,2,5,44
14629,2023-01-26,11:51:36,2,3,57
14641,2023-01-26,12:14:21,2,8,45
14654,2023-01-26,12:34:25,1,3,28
14668,2023-01-26,12:57:48,1,3,69
14683,2023-01-26,13:30:58,1,5,76
14703,2023-01-26,14:02:24,2,3,56
14722,2023-01-26,14:32:26,2,3,32
14726,2023-01-26,14:44:35,2,3,33
14741,2023-01-26,15:09:55,1,3,45
14766,2023-01-26,16:00:54,1,3,25
14815,2023-01-26,17:28:50,1,8,73
14818,2023-01-26,17:33:41,1,5,24
14824,2023-01-26,17:37:40,2,3,48
14827,2023-01-26,17:38:48,1,3,29
14859,2023-01-26,18:20:40,1,8,29
14869,2023-01-26,18:44:56,2,8,64
14876,2023-01-26,18:58:05,2,3,28
14880,2023-01-26,19:06:57,1,3,30
14910,2023-01-27,7:22:08,1,5,25
14914,2023-01-27,7:29:50,1,3,41
14917,2023-01-27,7:32:38,1,3,30
14949,2023-01-27,8:14:09,1,5,55
14957,2023-01-27,8:25:01,1,8,71
14965,2023-01-27,8:27:56,2,5,55
15002,2023-01-27,9:02:33,2,3,53
15023,2023-01-27,9:14:21,1,8,26
15032,2023-01-27,9:21:40,1,8,24
15038,2023-01-27,9:27:28,1,3,59
15054,2023-01-27,9:37:28,2,8,30
15055,2023-01-27,9:40:57,2,8,57
15081,2023-01-27,9:57:25,2,5,64
15084,2023-01-27,10:00:12,1,8,72
15091,2023-01-27,10:03:04,2,8,87
15101,2023-01-27,10:08:14,1,8,23
15102,2023-01-27,10:09:17,3,5,22
15120,2023-01-27,10:22:30,2,8,27
15158,2023-01-27,10:44:28,1,3,53
15167,2023-01-27,10:51:09,2,8,42
15190,2023-01-27,11:15:42,1,3,32
15207,2023-01-27,11:49:08,1,3,34
15223,2023-01-27,12:22:57,1,3,42
15246,2023-01-27,13:06:25,1,3,29
15247,2023-01-27,13:11:20,2,3,43
15281,2023-01-27,14:17:18,1,5,72
15290,2023-01-27,14:39:12,1,3,40
15319,2023-01-27,15:17:53,1,3,78
15332,2023-01-27,15:35:16,1,5,32
15349,2023-01-27,16:01:29,2,5,25
15377,2023-01-27,17:09:09,1,8,60
15383,2023-01-27,17:20:28,1,5,70
15388,2023-01-27,17:25:07,2,3,54
15392,2023-01-27,17:31:56,2,3,32
15398,2023-01-27,17:42:21,2,3,59
15412,2023-01-27,17:58:50,2,5,39
15416,2023-01-27,18:04:10,1,8,31
15417,2023-01-27,18:05:54,2,3,42
15448,2023-01-27,19:14:03,1,3,45
15456,2023-01-27,19:32:04,1,3,42
15459,2023-01-27,19:40:42,1,8,58
15490,2023-01-28,7:26:41,2,3,31
15492,2023-01-28,7:38:23,1,3,33
15512,2023-01-28,8:23:32,1,5,35
15537,2023-01-28,8:54:09,2,3,48
15539,2023-01-28,8:56:57,1,3,31
15545,2023-01-28,9:05:15,1,8,38
15547,2023-01-28,9:09:13,1,3,78
15605,2023-01-28,10:49:14,2,3,42
15609,2023-01-28,10:58:43,1,5,45
15623,2023-01-28,11:19:36,1,3,59
15626,2023-01-28,11:24:18,2,3,52
15639,2023-01-28,11:37:45,1,3,69
15643,2023-01-28,11:40:25,1,3,56
15653,2023-01-28,11:56:56,1,5,47
15659,2023-01-28,12:06:26,1,3,44
15674,2023-01-28,12:35:41,1,3,33
15702,2023-01-28,13:44:30,2,8,45
15705,2023-01-28,13:48:21,1,8,56
15716,2023-01-28,14:02:52,2,5,44
15719,2023-01-28,14:08:46,1,3,36
15748,2023-01-28,15:01:10,1,3,43
15752,2023-01-28,15:03:53,1,5,69
15763,2023-01-28,15:20:46,1,8,42
15792,2023-01-28,15:59:45,1,8,46
15798,2023-01-28,16:02:16,1,5,69
15809,2023-01-28,16:18:16,1,3,29
15819,2023-01-28,16:30:18,1,3,58
15829,2023-01-28,16:39:25,2,5,41
15830,2023-01-28,16:40:01,1,5,52
15845,2023-01-28,16:47:34,1,8,87
15880,2023-01-28,17:45:09,1,8,60
15884,2023-01-28,17:52:13,1,3,36
15885,2023-01-28,17:58:09,1,8,43
15896,2023-01-28,18:15:54,2,3,38
15897,2023-01-28,18:16:39,1,5,87
15905,2023-01-28,18:29:46,2,8,35
15906,2023-01-28,18:38:01,1,8,44
15907,2023-01-28,18:38:47,2,8,26
15965,2023-01-29,8:05:18,1,8,71
16046,2023-01-29,10:06:17,2,8,38
16090,2023-01-29,11:01:43,2,8,25
16096,2023-01-29,11:13:02,2,3,45
16109,2023-01-29,11:38:54,2,5,41
16110,2023-01-29,11:40:01,2,8,38
16168,2023-01-29,13:03:49,1,3,78
16191,2023-01-29,13:44:36,1,8,28
16192,2023-01-29,13:45:46,1,5,39
16203,2023-01-29,14:04:16,2,8,53
16206,2023-01-29,14:08:42,2,5,87
16222,2023-01-29,14:40:10,2,3,52
16237,2023-01-29,15:00:36,1,3,24
16244,2023-01-29,15:21:01,1,8,54
16258,2023-01-29,15:36:33,2,8,35
16309,2023-01-29,16:41:36,1,3,34
16326,2023-01-29,16:58:44,1,5,38
16341,2023-01-29,17:30:37,1,5,77
16342,2023-01-29,17:30:46,2,3,43
16394,2023-01-29,19:42:25,1,3,53
16408,2023-01-30,6:41:26,1,8,44
16431,2023-01-30,7:17:52,1,8,2
16442,2023-01-30,7:29:30,2,8,50
16444,2023-01-30,7:30:01,3,5,35
16455,2023-01-30,7:41:11,1,5,23
16473,2023-01-30,8:04:57,1,8,72
16480,2023-01-30,8:15:47,1,8,26
16542,2023-01-30,9:23:27,2,3,44
16552,2023-01-30,9:33:01,1,8,77
16556,2023-01-30,9:33:40,1,3,46
16561,2023-01-30,9:38:24,1,5,26
16581,2023-01-30,9:56:31,1,3,74
16587,2023-01-30,9:59:10,1,5,82
16661,2023-01-30,11:04:19,1,3,31
16665,2023-01-30,11:05:35,1,8,33
16667,2023-01-30,11:17:26,1,5,47
16670,2023-01-30,11:25:34,1,8,44
16672,2023-01-30,11:25:45,1,8,72
16683,2023-01-30,11:55:17,2,5,32
16703,2023-01-30,12:31:29,2,5,52
16706,2023-01-30,12:39:00,2,5,53
16728,2023-01-30,13:07:09,2,3,43
16747,2023-01-30,14:14:48,1,8,24
16754,2023-01-30,14:21:43,1,5,79
16758,2023-01-30,14:27:20,2,8,40
16814,2023-01-30,16:44:10,1,8,65
16840,2023-01-30,17:51:37,2,8,53
16843,2023-01-30,17:55:49,2,8,58
16844,2023-01-30,18:05:03,2,3,56
16883,2023-01-31,6:23:04,2,5,27
16894,2023-01-31,6:49:22,1,8,36
16910,2023-01-31,7:06:43,2,5,24
16913,2023-01-31,7:07:06,2,8,43
16941,2023-01-31,7:40:11,2,5,54
16965,2023-01-31,8:06:45,1,8,72
17004,2023-01-31,8:36:23,1,3,52
17006,2023-01-31,8:38:12,2,3,31
17012,2023-01-31,8:43:29,2,5,43
17013,2023-01-31,8:43:34,1,5,38
17050,2023-01-31,9:18:18,1,5,76
17089,2023-01-31,9:56:44,1,8,4
17100,2023-01-31,10:06:38,1,3,79
17155,2023-01-31,11:11:11,2,8,28
17219,2023-01-31,13:12:49,2,5,26
17228,2023-01-31,13:53:04,1,8,26
17252,2023-01-31,15:02:41,2,8,35
17253,2023-01-31,15:16:31,1,3,52
17261,2023-01-31,15:48:15,1,8,70
17318,2023-01-31,18:30:55,2,3,39
17328,2023-01-31,19:19:56,1,8,17
17353,2023-02-01,7:41:18,2,5,34
17405,2023-02-01,9:41:24,1,5,55
17412,2023-02-01,9:50:44,1,5,69
17426,2023-02-01,10:14:49,1,5,26
17480,2023-02-01,11:51:41,2,5,48
17493,2023-02-01,12:08:11,1,8,27
17497,2023-02-01,12:09:46,2,3,26
17501,2023-02-01,12:13:07,2,5,38
17506,2023-02-01,12:24:53,1,3,28
17510,2023-02-01,12:33:35,2,3,29
17521,2023-02-01,12:45:05,2,5,27
17527,2023-02-01,12:46:55,1,3,75
17535,2023-02-01,12:55:29,1,3,27
17539,2023-02-01,12:58:29,1,3,41
17574,2023-02-01,13:31:24,1,5,60
17575,2023-02-01,13:34:19,2,8,32
17576,2023-02-01,13:35:00,2,8,44
17581,2023-02-01,13:50:09,1,5,53
17609,2023-02-01,14:18:15,2,5,34
17617,2023-02-01,14:32:20,2,8,30
17632,2023-02-01,14:47:29,1,8,24
17670,2023-02-01,15:26:52,1,3,71
17677,2023-02-01,15:32:25,1,5,71
17690,2023-02-01,15:49:26,2,8,47
17717,2023-02-01,16:09:16,1,8,29
17732,2023-02-01,16:29:30,1,5,87
17735,2023-02-01,16:29:55,1,5,25
17738,2023-02-01,16:33:50,1,8,55
17756,2023-02-01,16:58:42,1,3,58
17792,2023-02-01,17:35:26,1,3,69
17834,2023-02-01,18:27:08,2,5,54
17835,2023-02-01,18:27:17,2,5,52
17836,2023-02-01,18:32:06,2,8,49
17839,2023-02-01,18:41:02,2,8,34
17840,2023-02-01,18:42:27,2,8,23
17844,2023-02-01,18:47:48,2,8,23
17856,2023-02-01,19:08:11,2,8,27
17857,2023-02-01,19:09:50,2,8,35
17878,2023-02-01,19:34:12,1,3,70
17884,2023-02-01,19:49:37,1,3,36
17894,2023-02-02,7:16:46,1,5,70
17901,2023-02-02,7:59:01,1,5,45
17941,2023-02-02,9:01:49,2,5,22
17943,2023-02-02,9:04:51,1,5,46
18008,2023-02-02,11:17:59,2,8,54
18029,2023-02-02,11:42:01,1,8,71
18042,2023-02-02,12:08:52,1,5,32
18061,2023-02-02,12:23:52,2,5,54
18070,2023-02-02,12:28:08,2,3,51
18084,2023-02-02,12:46:52,1,5,23
18087,2023-02-02,12:49:07,2,8,31
18091,2023-02-02,12:55:02,2,3,57
18098,2023-02-02,13:03:36,2,3,51
18109,2023-02-02,13:09:14,1,5,75
18112,2023-02-02,13:11:39,1,8,37
18119,2023-02-02,13:21:23,2,8,50
18125,2023-02-02,13:29:51,1,3,38
18131,2023-02-02,13:34:02,1,8,23
18132,2023-02-02,13:35:24,2,5,32
18133,2023-02-02,13:37:00,1,3,34
18135,2023-02-02,13:39:28,2,3,39
18137,2023-02-02,13:41:31,1,3,53
18169,2023-02-02,14:07:17,1,3,37
18175,2023-02-02,14:12:33,1,3,23
18244,2023-02-02,15:31:11,1,3,54
18250,2023-02-02,15:36:50,1,8,70
18262,2023-02-02,15:56:44,1,3,36
18265,2023-02-02,15:59:11,1,3,51
18271,2023-02-02,16:08:22,1,5,54
18273,2023-02-02,16:12:40,1,5,30
18302,2023-02-02,16:39:22,2,8,57
18305,2023-02-02,16:41:26,2,5,22
18312,2023-02-02,16:49:11,2,5,50
18319,2023-02-02,16:55:54,1,3,74
18332,2023-02-02,17:11:46,2,8,41
18347,2023-02-02,17:20:14,1,3,57
18365,2023-02-02,17:39:21,1,8,36
18375,2023-02-02,17:57:59,2,3,60
18376,2023-02-02,17:57:59,1,3,75
18378,2023-02-02,18:01:44,1,5,60
18391,2023-02-02,18:19:15,1,5,87
18421,2023-02-02,19:01:16,1,3,48
18428,2023-02-02,19:13:43,2,3,45
18442,2023-02-02,19:37:08,1,8,35
18454,2023-02-02,19:54:19,2,8,48
18470,2023-02-03,7:46:17,2,5,42
18475,2023-02-03,8:13:04,1,8,44
18494,2023-02-03,8:38:20,1,8,42
18500,2023-02-03,8:44:54,1,5,52
18528,2023-02-03,9:56:08,2,8,46
18534,2023-02-03,10:20:59,1,5,34
18537,2023-02-03,10:34:37,1,5,58
18542,2023-02-03,10:43:23,1,5,47
18548,2023-02-03,10:49:04,2,8,43
18549,2023-02-03,10:49:04,1,8,79
18558,2023-02-03,11:02:11,1,5,54
18580,2023-02-03,11:20:52,1,5,52
18595,2023-02-03,11:47:58,1,8,38
18608,2023-02-03,11:57:06,1,3,24
18611,2023-02-03,11:58:23,1,3,22
18627,2023-02-03,12:13:35,1,3,79
18629,2023-02-03,12:15:33,2,8,44
18633,2023-02-03,12:20:43,1,5,51
18651,2023-02-03,12:44:17,1,3,45
18652,2023-02-03,12:45:29,1,3,49
18664,2023-02-03,12:52:36,2,8,48
18698,2023-02-03,13:24:10,1,3,55
18731,2023-02-03,14:07:34,2,5,23
18733,2023-02-03,14:10:19,1,8,39
18739,2023-02-03,14:15:20,1,3,27
18743,2023-02-03,14:21:57,2,3,38
18821,2023-02-03,15:39:00,1,8,23
18822,2023-02-03,15:39:02,2,8,42
18835,2023-02-03,15:44:56,1,5,76
18844,2023-02-03,15:57:20,1,5,76
18852,2023-02-03,16:06:29,2,5,40
18854,2023-02-03,16:09:08,1,3,38
18857,2023-02-03,16:13:17,1,3,47
18894,2023-02-03,16:43:36,1,3,22
18902,2023-02-03,16:48:55,1,5,51
18931,2023-02-03,17:28:33,2,5,32
18933,2023-02-03,17:32:11,1,8,59
18944,2023-02-03,17:51:20,1,8,47
18948,2023-02-03,17:58:41,1,5,51
18955,2023-02-03,18:04:53,1,8,27
18979,2023-02-03,18:28:18,1,3,58
18989,2023-02-03,18:42:19,1,8,55
19017,2023-02-03,19:21:09,1,8,24
19035,2023-02-03,19:41:36,1,8,35
19037,2023-02-03,19:48:23,1,3,39
19053,2023-02-04,7:40:18,2,5,58
19063,2023-02-04,8:16:20,1,5,22
19071,2023-02-04,8:25:50,1,5,42
19109,2023-02-04,9:24:41,1,5,71
19117,2023-02-04,9:34:14,1,5,72
19122,2023-02-04,9:44:40,1,8,26
19134,2023-02-04,10:02:45,1,5,50
19152,2023-02-04,10:32:09,1,8,55
19218,2023-02-04,11:59:23,1,3,45
19231,2023-02-04,12:16:24,2,5,54
19235,2023-02-04,12:20:52,1,3,71
19246,2023-02-04,12:28:57,1,5,79
19248,2023-02-04,12:30:36,1,3,52
19269,2023-02-04,12:51:54,2,3,29
19272,2023-02-04,12:52:54,1,8,28
